product_id,title,handle,vendor,product_type,tags,variant_id,variant_title,variant_sku,variant_price,variant_compare_at_price,variant_available,variant_option1,variant_option2,variant_option3,images,enriched_occasion,enriched_season,enriched_color,enriched_age_bucket,enriched_brand_story
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222649196,XS,8904488570586,999.00,1199.00,True,XS,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222681964,S,8904488570593,999.00,1199.00,True,S,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222714732,M,8904488570609,999.00,1199.00,True,M,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222747500,L,8904488570616,999.00,1199.00,False,L,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222780268,XL,8904488570623,999.00,1199.00,True,XL,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912684917100,Echoes Of Utopia Oversized T-shirt,echoes-of-utopia-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759222813036,XXL,8904488570630,999.00,1199.00,False,XXL,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1BACK.jpg?v=1760444053, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/1FRONT.jpg?v=1760444053",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912692846956,Flame Frequency Oversized T-shirt,flame-frequency-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759231267180,XS,8904488570647,999.00,1199.00,True,XS,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2FRONT.jpg?v=1760444194, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2BACK.jpg?v=1760444194",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912692846956,Flame Frequency Oversized T-shirt,flame-frequency-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759231299948,S,8904488570654,999.00,1199.00,True,S,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2FRONT.jpg?v=1760444194, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2BACK.jpg?v=1760444194",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912692846956,Flame Frequency Oversized T-shirt,flame-frequency-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759231332716,M,8904488570661,999.00,1199.00,True,M,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2FRONT.jpg?v=1760444194, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2BACK.jpg?v=1760444194",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
14912692846956,Flame Frequency Oversized T-shirt,flame-frequency-oversized-t-shirt,Bonkers Corner,,"Men, New In, Oversized T-shirt, Oversized T-shirt Women, Travis Scott, Women",52759231365484,L,8904488570678,999.00,1199.00,True,L,,,"https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2FRONT.jpg?v=1760444194, https://cdn.shopify.com/s/files/1/0653/0541/1684/files/2BACK.jpg?v=1760444194",daily,summers,Multicolor,Gen Z (18-24),"Bonkers Corner blends pop culture with edgy streetwear, offering unisex luxury affordable fashion that encourages self-expression."
