product_id,title,handle,vendor,product_type,tags,variant_id,variant_title,variant_sku,variant_price,variant_compare_at_price,variant_available,variant_option1,variant_option2,variant_option3,images,enriched_occasion,enriched_season,enriched_color,enriched_age_bucket,enriched_brand_story
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770020909313,XS,13062,6000.00,,True,XS,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770020942081,S,13063,6000.00,,True,S,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770020974849,M,13064,6000.00,,False,M,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770021007617,L,13065,6000.00,,True,L,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770021040385,XL,13066,6000.00,,True,XL,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770021073153,XXL,13067,6000.00,,True,XXL,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8920981995777,Aari Hand Embroidered Regular Tee in Brown,almost-gods-hand-embroidered-aari-tee-in-brown,Almost Gods,,,46770021105921,XXXL,26473,6000.00,,True,XXXL,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/aari-tee-scaled-1_f18c8ad8-7c38-4ce6-8663-209e762c5700.webp?v=1767686205, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee.webp?v=1767686206, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-3-1.webp?v=1767686207, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/ag-hand-made-tee-2.webp?v=1767686211",party,summers,Red,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8974678327553,Acid Washed Mechanic Jacket,acid-washed-mechanic-jacket,Almost Gods,,,46965001388289,XS,AW25-61421-XS,35000.00,,True,XS,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard7_3b19a20b-0118-459a-8977-348e7c9b7798.webp?v=1767946151, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard8_6cca5128-b24f-4137-b246-2eec5c08df1b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard9_f950154e-8526-4e08-9f96-8366e13a2ac2.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard6_8c406490-1d1e-4a2b-b615-2e0696ee7275.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/1_acc1cc6d-6986-400c-bdea-cfe4d9707c6b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard2_41ab90ae-1465-4119-869a-047a69b72912.webp?v=1767946151",daily,summers,Multicolor,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8974678327553,Acid Washed Mechanic Jacket,acid-washed-mechanic-jacket,Almost Gods,,,46965001421057,S,AW25-61421-S,35000.00,,True,S,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard7_3b19a20b-0118-459a-8977-348e7c9b7798.webp?v=1767946151, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard8_6cca5128-b24f-4137-b246-2eec5c08df1b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard9_f950154e-8526-4e08-9f96-8366e13a2ac2.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard6_8c406490-1d1e-4a2b-b615-2e0696ee7275.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/1_acc1cc6d-6986-400c-bdea-cfe4d9707c6b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard2_41ab90ae-1465-4119-869a-047a69b72912.webp?v=1767946151",daily,summers,Multicolor,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
8974678327553,Acid Washed Mechanic Jacket,acid-washed-mechanic-jacket,Almost Gods,,,46965001453825,M,AW25-61421-M,35000.00,,True,M,,,"https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard7_3b19a20b-0118-459a-8977-348e7c9b7798.webp?v=1767946151, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard8_6cca5128-b24f-4137-b246-2eec5c08df1b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard9_f950154e-8526-4e08-9f96-8366e13a2ac2.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard6_8c406490-1d1e-4a2b-b615-2e0696ee7275.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/1_acc1cc6d-6986-400c-bdea-cfe4d9707c6b.webp?v=1768031593, https://cdn.shopify.com/s/files/1/0769/5423/9233/files/Artboard2_41ab90ae-1465-4119-869a-047a69b72912.webp?v=1767946151",daily,summers,Multicolor,Adults (18-45),Almost Gods is a New Delhi-based luxury streetwear brand that reinterprets historical and mystical power systems through contemporary design.
